Timestamp(ms),Current(uA)
598,7952.334
599,7954.182
600,7956.413
601,7966.984
602,7968.114
603,7957.587
604,7967.369
605,7952.974
606,7959.318
607,7959.025
608,7954.502
609,7953.656
610,7939.979
611,7939.800
612,7939.074
613,7938.354
614,7925.871
615,7935.305
616,7938.241
617,7945.037
618,7951.886
619,7961.902
620,7948.982
621,7947.281
622,7952.571
623,7947.136
624,7945.806
625,7948.265
626,7958.425
627,7947.248
628,7955.840
629,7961.291
630,7964.372
631,7954.314
632,7973.897
633,7961.058
634,7959.154
635,7974.237
636,7965.626
637,7964.261
638,7960.085
639,7958.423
640,7957.456
641,7950.302
642,7961.277
643,7958.498
644,7956.352
645,7951.659
646,7935.362
647,7942.986
648,7956.331
649,7958.864
650,7947.898
651,7948.671
652,7946.458
653,7950.255
654,7957.313
655,7946.528
656,7948.088
657,7959.057
658,7962.284
659,7953.977
660,7953.794
661,7949.943
662,7962.296
663,7960.192
664,7953.870
665,7944.054
666,7952.938
667,7948.788
668,7955.219
669,7949.791
670,7931.479
671,7948.459
672,7944.052
673,7951.899
674,7949.060
675,7950.161
676,7956.130
677,7947.549
678,7952.112
679,7959.892
680,7949.961
681,7952.721
682,7953.966
683,7961.480
684,7960.667
685,7966.490
686,7966.299
687,7967.739
688,7954.094
689,7959.205
690,7958.636
691,7941.660
692,7955.993
693,7961.249
694,7958.626
695,7952.330
696,7950.026
697,7944.397
698,7654.055
699,7105.633
700,6831.883
701,6733.864
702,6679.335
703,6660.602
704,6655.543
705,6654.260
706,6658.582
707,6657.445
708,6649.861
709,6650.752
710,6652.314
711,6660.075
712,6664.439
713,6648.946
714,6654.104
715,6655.603
716,6654.938
717,6649.924
718,6658.455
719,6649.886
720,6656.810
721,6653.203
722,6657.730
723,6651.125
724,6641.782
725,6632.430
726,6648.145
727,6647.051
728,6654.213
729,6662.581
730,6657.731
731,6659.541
732,6652.523
733,6648.193
734,6645.147
735,6649.563
736,6651.640
737,6651.258
738,6653.455
739,6656.265
740,6652.583
741,6655.934
742,6666.019
743,6656.368
744,6656.037
745,6655.250
746,6656.127
747,6665.037
748,6656.868
749,6663.234
750,6663.444
751,6663.006
752,6656.636
753,6662.904
754,6663.455
755,6662.157
756,6657.116
757,6658.778
758,6660.797
759,6660.325
760,6648.019
761,6644.913
762,6651.675
763,6655.074
764,6654.073
765,6644.811
766,6643.139
767,6642.078
768,6648.784
769,6648.979
770,6660.457
771,6650.073
772,6650.977
773,6654.517
774,6645.522
775,6650.199
776,6650.132
777,6645.121
778,6634.896
